,DICE,FN,FP,IoU,TN,TP,n_pred,n_ref,prediction_file,reference_file,challenge_DICE,challenge_FP,challenge_FN
471,0.8378063010501751,225,609,0.7208835341365462,45437012,2154,2763,2379,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_da6161d7eb_06202003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_da6161d7eb_06202003.nii.gz,0.8378063010501751,0.19905633544921875,1.4680404739379882
472,0.0,0,1107,0.0,52158893,0,1107,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_dae86b88e2_06212003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dae86b88e2_06212003.nii.gz,0.0,13.772210208892822,0.0
473,0.0,0,196,0.0,51039804,0,196,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_db3bac356a_08212005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_db3bac356a_08212005.nii.gz,0.0,2.4384401092529298,0.0
474,0.9205880284166843,707,422,0.852860680307572,52152327,6544,6966,7251,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_db3daf78d2_10302000.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_db3daf78d2_10302000.nii.gz,0.9205880284166843,0.5971690063476562,0.0
475,0.0,0,8,0.0,47999992,0,8,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_dc15c1d9bb_06032005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dc15c1d9bb_06032005.nii.gz,0.0,0.09952816772460937,0.0
476,0.8569349188335719,912,10686,0.7496816523859884,45393667,34735,45421,35647,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_dc6174cb5d_03292003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dc6174cb5d_03292003.nii.gz,0.8569349188335719,2.7867886962890625,10.164314128875732
477,0.7563996696944674,289,6,0.6082337317397079,45439247,458,464,747,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_dd68a71e0a_11202004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dd68a71e0a_11202004.nii.gz,0.7563996696944674,0.0,0.4105536918640137
478,0.0,0,170,0.0,47999830,0,170,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_dd887591a9_05062006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dd887591a9_05062006.nii.gz,0.0,2.1149735641479492,0.0
479,0.8600439713029391,3369,1469,0.7544536365020555,45420297,14865,16334,18234,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_dd975744e7_09232001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dd975744e7_09232001.nii.gz,0.8600439713029391,0.0,6.892325614929199
480,0.7632501668127641,2762,69620,0.6171419201616444,51970943,116675,186295,119437,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_ddbb3c69f0_08112003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_ddbb3c69f0_08112003.nii.gz,0.7632501668127641,94.80057975769043,1.2814251594543458
481,0.0,1769,0,0.0,45438231,0,0,1769,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_de118d7ab9_06022001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_de118d7ab9_06022001.nii.gz,0.0,0.0,22.008166088104247
482,,0,0,,52160000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_dec9ff6a91_03032003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_dec9ff6a91_03032003.nii.gz,,0.0,0.0
483,,0,0,,52160000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_df2e16771a_11142003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_df2e16771a_11142003.nii.gz,,0.0,0.0
484,0.8050896375180906,20617,2682,0.6737657173261643,38648582,48119,50801,68736,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs_1e2lr__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_e03b96666f_05172001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_e03b96666f_05172001.nii.gz,0.8050896375180906,0.012441020965576172,32.471064720153805
