,DICE,FN,FP,IoU,TN,TP,n_pred,n_ref,prediction_file,reference_file,challenge_DICE,challenge_FP,challenge_FN
230,0.0,0,415,0.0,99039585,0,415,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_44c04dcf65_10032003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_44c04dcf65_10032003.nii.gz,0.0,5.1630237007141115,0.0
231,0.0,0,408,0.0,93599592,0,408,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_44cfacfd6e_04152007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_44cfacfd6e_04152007.nii.gz,0.0,5.075936553955078,0.0
232,0.0,0,79,0.0,38719921,0,79,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_44d6ba6772_07132003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_44d6ba6772_07132003.nii.gz,0.0,0.9828406562805175,0.0
233,0.929635761589404,3,337,0.868522815158546,52157414,2246,2583,2249,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_456d14846b_09012003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_456d14846b_09012003.nii.gz,0.929635761589404,1.741742935180664,0.0
234,0.08225729316116691,74,1845,0.0428927680798005,52477995,86,1931,160,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_456e6f9dc2_07282005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_456e6f9dc2_07282005.nii.gz,0.08225729316116691,22.953683681488037,0.0
235,0.7804878048780488,1674,36,0.64,45435250,3040,3076,4714,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_465176d213_05162002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_465176d213_05162002.nii.gz,0.7804878048780488,0.0,0.0
236,0.8668407310704961,47,208,0.7649769585253456,48638915,830,1038,877,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_46ee4ddd68_03192007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_46ee4ddd68_03192007.nii.gz,0.8668407310704961,0.23637939834594726,0.18661531448364257
237,0.0,0,118,0.0,45439882,0,118,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_474d7af918_12092004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_474d7af918_12092004.nii.gz,0.0,1.4680404739379882,0.0
238,0.6789235412474849,12426,340,0.5139169173361764,103813737,13497,13837,25923,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4776e75543_04012007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4776e75543_04012007.nii.gz,0.6789235412474849,1.3311892433166503,0.0
239,0.0,0,1902,0.0,51838098,0,1902,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_4785066413_08242006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_4785066413_08242006.nii.gz,0.0,23.66282187652588,0.0
240,0.401041378164294,10014,799,0.25081410656135245,52145567,3620,4419,13634,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_47cd731006_01252002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_47cd731006_01252002.nii.gz,0.401041378164294,1.7666249771118163,0.0
241,,0,0,,50400000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer_1500epochs__nnUNetPlans__3d_fullres/crossval_results_folds_0_1_2_3_4/PETCT_47f4460050_08062006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_47f4460050_08062006.nii.gz,,0.0,0.0
