,DICE,FN,FP,IoU,TN,TP,n_pred,n_ref,prediction_file,reference_file,challenge_DICE,challenge_FP,challenge_FN
26,0.8218527315914489,49,26,0.6975806451612904,54079752,173,199,222,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1019ae8551_04062007.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1019ae8551_04062007.nii.gz,0.8218527315914489,0.19905633544921875,0.0
27,0.7971311475409836,198,0,0.6626916524701874,52159413,389,389,587,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_12025abab5_11012004.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_12025abab5_11012004.nii.gz,0.7971311475409836,0.0,0.0
28,0.9128205128205128,174,455,0.839622641509434,104476078,3293,3748,3467,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1253499c80_10072005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1253499c80_10072005.nii.gz,0.9128205128205128,3.93136262512207,0.0
29,0.6571316977318209,81612,3539,0.48934932533733133,47833250,81599,85138,163211,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1285b86bea_02242006.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1285b86bea_02242006.nii.gz,0.6571316977318209,5.225228805541992,313.3768771018982
30,,0,0,,105760000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_141fffa2a9_03012003.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_141fffa2a9_03012003.nii.gz,,0.0,0.0
31,0.8343915011315062,8825,1713,0.7158419846299042,52122915,26547,28260,35372,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_1472967bef_12212002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_1472967bef_12212002.nii.gz,0.8343915011315062,0.0,0.0
32,0.8963987181498331,3418,1205,0.812248710555172,52135377,20000,21205,23418,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_147a9fcff3_08162001.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_147a9fcff3_08162001.nii.gz,0.8963987181498331,0.06220510482788086,3.9935677299499512
33,,0,0,,45440000,0,0,0,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_14929994cf_04302005.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_14929994cf_04302005.nii.gz,,0.0,0.0
34,0.7788032152426317,734,9,0.6377376889322282,52157949,1308,1317,2042,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_14c4d2c208_09222002.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_14c4d2c208_09222002.nii.gz,0.7788032152426317,0.0,2.898757884979248
35,0.837716872014081,2980,247,0.7207511249567324,52148444,8329,8576,11309,/well/papiez/users/hri611/python/nnUNet_results/Dataset219_PETCT/nnUNetTrainer__nnUNetPlans__3d_fullres_maxnum_512_patch_192/crossval_results_folds_0_1_2/PETCT_154e94256c_11252000.nii.gz,/well/papiez/users/hri611/python/nnUnet_raw/Dataset219_PETCT/labelsTr/PETCT_154e94256c_11252000.nii.gz,0.837716872014081,1.6297737464904785,0.0
